,name,github_id,description,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,projectrank,show,projectrank_placing,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,contributor_count,dependent_project_count,github_dependent_project_count,updated_github_id,trending,gitlab_id,gitlab_url
67,harmonia,nix-community/harmonia,Nix binary cache implemented in Rust.,development,https://github.com/nix-community/harmonia,https://github.com/nix-community/harmonia,,2023-01-22 21:22:29,2026-04-26 21:01:32,2026-04-26 21:00:39,1880.0,400.0,33.0,2.0,973.0,4.0,27.0,482,18,True,1,2026-02-08 16:09:03,harmonia-v3.0.0,,,23.0,29.0,7.0,7.0,,,,
68,nix-fast-build,Mic92/nix-fast-build,Combine the power of nix-eval-jobs with nix-output-monitor to speed-up your evaluation and building process.,development,https://github.com/Mic92/nix-fast-build,https://github.com/Mic92/nix-fast-build,MIT,2023-09-08 08:11:43,2026-04-26 12:33:24,2026-04-24 00:25:08,467.0,65.0,30.0,4.0,287.0,9.0,31.0,478,18,True,1,2026-04-24 00:25:51,1.5.0,,,7.0,20.0,,,,,,
69,rnix-parser,nix-community/rnix-parser,A Nix parser written in Rust.,development,https://github.com/nix-community/rnix-parser,https://github.com/nix-community/rnix-parser,MIT,2018-08-11 12:29:05,2026-02-16 18:52:16,2026-02-16 18:52:15,414.0,48.0,49.0,6.0,124.0,7.0,52.0,459,18,True,1,2026-02-16 18:49:48,0.14.0,,,1.0,31.0,2.0,2.0,,,,
70,nixos-images,nix-community/nixos-images,Automatically build (netboot) images for NixOS.,installation-media,https://github.com/nix-community/nixos-images,https://github.com/nix-community/nixos-images,MIT,2021-06-10 04:52:45,2026-04-23 02:00:23,2026-03-16 10:50:43,673.0,2.0,59.0,4.0,363.0,7.0,27.0,381,18,True,2,2025-12-26 17:30:28,nixos-25.11,62452.0,1201.0,13.0,25.0,,,,,,
71,awesome-nix,nix-community/awesome-nix,A curated list of the best resources in the Nix community.,learning,https://github.com/nix-community/awesome-nix,https://github.com/nix-community/awesome-nix,CC0-1.0,2019-05-15 14:59:41,2026-02-26 00:32:49,2026-02-22 03:50:51,406.0,5.0,199.0,77.0,293.0,9.0,29.0,5082,17,True,2,,,,,,124.0,8.0,8.0,,,,
72,dustinlyons/nixos-config,dustinlyons/nixos-config,General purpose Nix configuration for macOS / NixOS (with starter templates).,nix-configurations,https://github.com/dustinlyons/nixos-config,https://github.com/dustinlyons/nixos-config,BSD-3-Clause,2021-10-22 07:25:20,2026-04-23 16:30:59,2026-04-23 16:30:55,2352.0,16.0,198.0,18.0,40.0,28.0,85.0,3474,17,True,2,,,,,,19.0,,,,,,
73,dev-templates,the-nix-way/dev-templates,Dev environments for numerous languages based on Nix flakes.,learning,https://github.com/the-nix-way/dev-templates,https://github.com/the-nix-way/dev-templates,MPL-2.0,2022-07-12 00:03:07,2026-04-14 20:24:07,2026-04-14 20:24:07,369.0,10.0,178.0,11.0,71.0,5.0,21.0,2264,17,True,2,,,,,,37.0,,,,,,
74,Colmena,zhaofengli/colmena,"A simple, stateless NixOS deployment tool modeled after NixOps and morph.",deployment-tools,https://github.com/zhaofengli/colmena,https://github.com/zhaofengli/colmena,MIT,2020-12-16 04:21:43,2026-04-23 20:57:37,2025-11-01 22:07:36,630.0,,99.0,11.0,115.0,120.0,99.0,2136,17,True,2,2023-05-15 05:17:28,0.4.0,,,7.0,37.0,,,,,,
75,nix-on-droid,nix-community/nix-on-droid,Nix-enabled environment for your Android device.,distributions,https://github.com/nix-community/nix-on-droid,https://github.com/nix-community/nix-on-droid,MIT,2019-03-06 18:52:50,2026-03-01 17:57:49,2025-12-06 14:25:49,460.0,,142.0,33.0,140.0,118.0,211.0,2021,17,True,2,,,,,,23.0,,,,,,
76,hlissner/dotfiles,hlissner/dotfiles,A comprehensive NixOS configuration example with detailed module structure.,nix-configurations,https://github.com/hlissner/dotfiles,https://github.com/hlissner/dotfiles,MIT,2013-03-01 08:33:14,2026-04-16 06:21:27,2026-04-15 20:28:57,2698.0,10.0,100.0,41.0,10.0,4.0,25.0,1914,17,True,2,,,,,,7.0,,,,,,
77,nix-ld,nix-community/nix-ld,Run unpatched dynamic binaries on NixOS.,development,https://github.com/nix-community/nix-ld,https://github.com/nix-community/nix-ld,MIT,2020-11-15 09:46:18,2026-04-13 09:03:30,2026-04-13 09:02:31,508.0,18.0,25.0,13.0,190.0,10.0,30.0,1601,17,True,2,2025-10-01 21:29:45,2.0.6,,,16.0,17.0,,,,,,
78,fenix,nix-community/fenix,Rust toolchains and Rust analyzer nightly for nix.,programming-languages,https://github.com/nix-community/fenix,https://github.com/nix-community/fenix,MPL-2.0,2021-01-02 22:51:56,2026-04-26 08:09:56,2026-04-26 07:57:17,2638.0,101.0,63.0,7.0,124.0,33.0,77.0,1028,17,True,2,,,,,,31.0,,,,,,
79,srvos,nix-community/srvos,NixOS profiles for servers.,nixos-modules,https://github.com/nix-community/srvos,https://github.com/nix-community/srvos,MIT,2022-12-01 16:34:50,2026-04-25 02:18:28,2026-04-24 03:22:45,1402.0,80.0,58.0,20.0,759.0,12.0,34.0,944,17,True,2,,,,,,45.0,,,,,,
80,mach-nix,DavHau/mach-nix,Create highly reproducible python environments.,programming-languages,https://github.com/DavHau/mach-nix,https://github.com/DavHau/mach-nix,MIT,2020-04-22 09:32:18,2024-05-20 21:27:05,2024-05-09 13:40:43,564.0,,109.0,9.0,149.0,208.0,227.0,895,17,False,2,2022-06-01 12:00:53,3.5.0,,,19.0,47.0,3.0,3.0,,,,
81,jupyenv,tweag/jupyenv,Declarative and reproducible Jupyter environments - powered by Nix.,development,https://github.com/tweag/jupyenv,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58,2026-04-26 00:27:20,2024-12-03 01:17:10,594.0,,145.0,29.0,368.0,39.0,170.0,740,17,False,2,2023-01-31 21:35:49,0.1.0,,,1.0,39.0,,,,,,
82,services-flake,juspay/services-flake,A NixOS-like service configuration framework for Nix flakes.,development,https://github.com/juspay/services-flake,https://github.com/juspay/services-flake,MIT,2023-06-19 21:44:26,2026-04-26 00:47:45,2026-04-12 01:00:05,662.0,34.0,62.0,11.0,523.0,40.0,92.0,733,17,True,2,2024-12-10 12:11:02,0.4.0,,,4.0,37.0,,,,,,
83,vscode-nix-ide,nix-community/vscode-nix-ide,Nix language support for Visual Studio Code.,editors-and-ides,https://github.com/nix-community/vscode-nix-ide,https://github.com/nix-community/vscode-nix-ide,MIT,2020-07-12 23:06:57,2026-04-01 15:02:25,2026-04-01 15:01:58,479.0,4.0,39.0,6.0,443.0,16.0,66.0,482,17,True,2,2025-12-27 09:14:59,0.5.5,501.0,8.0,40.0,34.0,,,,,,
84,KubeNix,hall/kubenix,A Kubernetes resource builder using Nix.,deployment-tools,https://github.com/hall/kubenix,https://github.com/hall/kubenix,MIT,2022-08-12 02:40:33,2026-04-26 00:24:02,2026-03-26 15:21:29,461.0,21.0,42.0,11.0,69.0,18.0,33.0,474,17,True,2,2024-05-06 23:34:26,0.3.0,,,3.0,27.0,,,,,,
85,gomod2nix,nix-community/gomod2nix,Convert applications using Go modules to Nix expressions.,programming-languages,https://github.com/nix-community/gomod2nix,https://github.com/nix-community/gomod2nix,MIT,2020-12-03 13:56:10,2026-03-30 10:59:26,2026-02-08 21:18:40,334.0,7.0,75.0,1.0,180.0,34.0,46.0,302,17,True,2,2025-08-27 11:32:40,1.7.0,,,9.0,29.0,10.0,10.0,,,,
86,nix-eval-jobs,nix-community/nix-eval-jobs,Parallel nix evaluator with a streamable json output.,command-line-tools,https://github.com/NixOS/nix-eval-jobs,https://github.com/NixOS/nix-eval-jobs,GPL-3.0,2021-03-15 04:53:42,2026-03-24 20:15:34,2026-03-19 22:22:06,897.0,14.0,46.0,9.0,363.0,16.0,31.0,241,17,True,2,2026-03-16 17:22:52,2.34.1,,,40.0,29.0,,,NixOS/nix-eval-jobs,,,
87,haskell-flake,srid/haskell-flake,A `flake-parts` Nix module for Haskell development.,programming-languages,https://github.com/srid/haskell-flake,https://github.com/srid/haskell-flake,MIT,2022-05-30 13:01:57,2026-04-26 00:59:33,2026-04-21 14:54:53,497.0,22.0,26.0,9.0,304.0,37.0,93.0,231,17,True,2,2026-04-16 19:17:44,1.0.0,,,6.0,17.0,,,,,,
88,nix-idea,NixOS/nix-idea,Nix plugin for the IntelliJ IDEA IDE.,editors-and-ides,https://github.com/NixOS/nix-idea,https://github.com/NixOS/nix-idea,Apache-2.0,2016-09-08 08:44:59,2026-04-19 22:04:22,2026-04-19 22:04:21,328.0,16.0,29.0,41.0,61.0,13.0,25.0,213,17,True,2,2026-04-19 22:03:24,0.4.0.19,364.0,3.0,29.0,17.0,,,,,,
89,nix-security-tracker,Nix-Security-WG/nix-security-tracker,Web service for managing information on vulnerabilities in software distributed through Nixpkgs.,security,https://github.com/NixOS/nix-security-tracker,https://github.com/NixOS/nix-security-tracker,MIT,2023-08-31 16:49:45,2026-04-24 10:59:04,2026-04-24 10:51:08,917.0,192.0,31.0,6.0,650.0,98.0,212.0,88,17,True,1,,,,,,30.0,,,NixOS/nix-security-tracker,,,
90,ngipkgs,ngi-nix/ngipkgs,Nix packages and services for projects supported through the NGI program.,overlays,https://github.com/ngi-nix/ngipkgs,https://github.com/ngi-nix/ngipkgs,MIT,2023-02-14 11:21:46,2026-04-20 09:28:46,2026-04-14 03:41:41,1944.0,150.0,53.0,7.0,1004.0,450.0,796.0,84,17,True,2,,,,,,64.0,,,,,,
91,devshell,numtide/devshell,`mkShell` with extra bits and a toml config option to be able to onboard non-nix users.,development,https://github.com/numtide/devshell,https://github.com/numtide/devshell,MIT,2020-08-04 20:29:01,2026-04-19 14:06:08,2026-01-19 10:23:42,361.0,,92.0,25.0,207.0,69.0,72.0,1516,16,True,2,,,,,,43.0,,,,,,
92,nix-output-monitor,maralorn/nix-output-monitor,A tool to produce useful graphs and statistics when building derivations.,command-line-tools,https://github.com/maralorn/nix-output-monitor,https://github.com/maralorn/nix-output-monitor,EUPL-1.2,2020-10-03 14:25:34,2026-04-24 04:11:10,2026-04-24 04:03:22,678.0,20.0,44.0,10.0,70.0,92.0,93.0,1469,16,True,2,2022-10-15 10:21:00,2.0.0.0,,,18.0,25.0,,,,,,
93,nix-portable,DavHau/nix-portable,"Nix - Static, Permissionless, Installation-free, Pre-configured.",installation-media,https://github.com/DavHau/nix-portable,https://github.com/DavHau/nix-portable,MIT,2021-02-08 07:12:43,2026-04-27 00:23:28,2026-02-05 06:56:23,180.0,2.0,60.0,15.0,87.0,59.0,23.0,1320,16,True,2,2024-04-15 08:53:22,012,51791.0,835.0,12.0,13.0,,,,,,
94,Zero to Nix,DeterminateSystems/zero-to-nix,"A beginners guide to Nix, providing step-by-step tutorials and explanations.",learning,https://github.com/DeterminateSystems/zero-to-nix,https://github.com/DeterminateSystems/zero-to-nix,,2022-11-07 18:38:33,2026-04-23 07:26:44,2026-04-17 14:24:28,1664.0,71.0,78.0,13.0,402.0,37.0,74.0,1212,16,True,2,,,,,,55.0,,,,,,
95,morph,DBCDK/morph,A tool for managing existing NixOS hosts.,deployment-tools,https://github.com/DBCDK/morph,https://github.com/DBCDK/morph,MIT,2018-09-24 08:05:12,2025-11-24 09:26:17,2025-11-24 09:26:09,406.0,,67.0,27.0,149.0,53.0,60.0,1033,16,True,2,2024-10-23 08:41:20,1.8.0,,,10.0,33.0,,,,,,
96,nix-snapshotter,pdtpartners/nix-snapshotter,Brings native understanding of Nix packages to containerd.,virtualisation,https://github.com/pdtpartners/nix-snapshotter,https://github.com/pdtpartners/nix-snapshotter,MIT,2023-07-05 18:31:50,2026-02-24 20:46:33,2026-02-24 19:44:30,89.0,2.0,30.0,15.0,105.0,22.0,55.0,811,16,True,2,2026-02-24 20:46:33,0.4.0,,,8.0,12.0,19.0,19.0,,,,
97,treefmt-nix,numtide/treefmt-nix,"A formatter that allows formatting all your project files with a single command, all via a single `.nix` file.",development,https://github.com/numtide/treefmt-nix,https://github.com/numtide/treefmt-nix,MIT,2022-09-23 09:13:45,2026-04-08 08:14:39,2026-04-08 08:14:39,549.0,15.0,160.0,9.0,378.0,45.0,76.0,590,16,True,2,,,,,,135.0,,,,,,
98,node2nix,svanderburg/node2nix,Generate Nix expression from a `package.json` (or `package-lock.json`) (to be stored as files).,programming-languages,https://github.com/svanderburg/node2nix,https://github.com/svanderburg/node2nix,MIT,2014-09-18 20:32:04,2024-11-18 23:19:58,2023-01-12 19:28:09,277.0,,97.0,6.0,90.0,119.0,124.0,586,16,False,2,2022-04-20 14:28:23,node2nix-1.11.0,,,16.0,49.0,13.0,13.0,,,,
99,nixpkgs-update,nix-community/nixpkgs-update,Semi-automatic updating of nixpkgs packages.,development,https://github.com/nix-community/nixpkgs-update,https://github.com/nix-community/nixpkgs-update,CC0-1.0,2017-11-03 02:25:28,2026-04-21 23:42:36,2026-04-21 23:41:46,1119.0,11.0,92.0,16.0,235.0,111.0,187.0,583,16,True,2,,,,,,59.0,,,,,,
100,nixpkgs-fmt,nix-community/nixpkgs-fmt,Nix code formatter for nixpkgs.,command-line-tools,https://github.com/nix-community/nixpkgs-fmt,https://github.com/nix-community/nixpkgs-fmt,Apache-2.0,2019-05-02 19:38:08,2024-07-24 11:56:52,2024-07-24 11:56:51,527.0,,31.0,9.0,210.0,32.0,89.0,563,16,False,2,,,,,,30.0,150.0,150.0,,,,
101,noogle,nix-community/noogle,Nix function exploring.,discovery,https://github.com/nix-community/noogle,https://github.com/nix-community/noogle,MIT,2022-11-26 09:35:35,2026-04-24 16:36:18,2026-04-24 16:35:47,1242.0,70.0,21.0,2.0,1346.0,15.0,53.0,549,16,True,2,,,,,1.0,24.0,,,,,,
102,nix-minecraft,Infinidoge/nix-minecraft,An attempt to better support Minecraft-related content for the Nix ecosystem.,nixos-modules,https://github.com/Infinidoge/nix-minecraft,https://github.com/Infinidoge/nix-minecraft,MIT,2022-04-25 05:15:48,2026-04-24 03:35:13,2026-04-24 03:35:12,1115.0,65.0,75.0,2.0,78.0,32.0,62.0,546,16,True,2,,,,,,30.0,,,,,,
103,Makes,fluidattacks/makes,"A Nix-based CI/CD pipeline framework for building, testing, and releasing projects in any language, from anywhere.",devops,https://github.com/fluidattacks/makes,https://github.com/fluidattacks/makes,MIT,2021-06-21 17:03:36,2025-09-01 18:51:09,2025-07-30 20:07:31,1434.0,,45.0,8.0,1003.0,27.0,408.0,498,16,True,1,2024-08-12 19:34:11,24.09,194.0,3.0,25.0,27.0,,,,,,
104,Self Host Blocks,ibizaman/selfhostblocks,Modular server management based on NixOS modules and focused on best practices.,nixos-modules,https://github.com/ibizaman/selfhostblocks,https://github.com/ibizaman/selfhostblocks,AGPL-3.0,2022-12-17 23:39:16,2026-04-26 21:48:05,2026-04-26 21:17:28,1039.0,68.0,17.0,10.0,535.0,98.0,63.0,454,16,True,2,2026-04-15 00:03:16,0.8.0,,,26.0,16.0,,,,,,
105,terranix,terranix/terranix,Use Nix and the NixOS module system to write your Terraform code.,deployment-tools,https://github.com/terranix/terranix,https://github.com/terranix/terranix,GPL-3.0,2018-12-09 17:51:29,2026-03-16 22:40:38,2026-03-16 22:40:38,473.0,14.0,52.0,11.0,99.0,22.0,31.0,451,16,True,2,2024-10-15 02:32:47,2.8.0,,,15.0,34.0,,,,,,
106,android-nixpkgs,tadfisher/android-nixpkgs,Nix-packaged Android SDK.,programming-languages,https://github.com/tadfisher/android-nixpkgs,https://github.com/tadfisher/android-nixpkgs,MIT,2018-10-21 06:17:39,2026-04-26 20:38:50,2026-04-26 20:38:30,2118.0,79.0,46.0,5.0,65.0,30.0,34.0,414,16,True,2,,,,,,18.0,,,,,,
107,cabal2nix,NixOS/cabal2nix,Converts a Cabal file into a Nix build expression.,programming-languages,https://github.com/NixOS/cabal2nix,https://github.com/NixOS/cabal2nix,,2011-08-05 15:31:37,2026-03-30 10:04:52,2026-03-30 10:04:52,2702.0,31.0,157.0,13.0,383.0,75.0,252.0,400,16,True,2,,,,,,134.0,,,,,,
108,nixos-cli,nix-community/nixos-cli,A unified NixOS tooling replacement for nixos-* utilities.,command-line-tools,https://github.com/nix-community/nixos-cli,https://github.com/nix-community/nixos-cli,GPL-3.0,2023-06-26 18:21:45,2026-04-25 21:25:26,2026-04-25 21:25:25,718.0,138.0,13.0,6.0,172.0,6.0,50.0,361,16,True,2,2026-04-10 23:45:09,0.16.1,,,18.0,13.0,,,,,,
109,flake-checker,DeterminateSystems/flake-checker,Health checks for your Nix flakes.,command-line-tools,https://github.com/DeterminateSystems/flake-checker,https://github.com/DeterminateSystems/flake-checker,Apache-2.0,2023-05-19 13:36:34,2026-04-24 17:01:05,2026-03-27 14:59:20,708.0,16.0,9.0,6.0,211.0,3.0,11.0,323,16,True,2,2026-01-08 12:47:32,0.2.11,2399.0,70.0,33.0,12.0,2.0,2.0,,,,
110,nix-openwrt-imagebuilder,astro/nix-openwrt-imagebuilder,Build OpenWRT images in Nix derivations.,installation-media,https://github.com/astro/nix-openwrt-imagebuilder,https://github.com/astro/nix-openwrt-imagebuilder,MIT,2022-04-27 20:38:30,2026-04-26 09:14:13,2026-04-26 09:14:12,1610.0,81.0,29.0,6.0,48.0,6.0,26.0,253,16,True,2,,,,,,15.0,,,,,,
111,nix-cargo-integration,yusdacra/nix-cargo-integration,Library to easily and effortlessly integrate Cargo projects with Nix.,programming-languages,https://github.com/90-008/nix-cargo-integration,https://github.com/90-008/nix-cargo-integration,MIT,2021-04-10 22:16:35,2026-04-26 07:17:42,2026-04-26 07:17:41,2478.0,90.0,24.0,3.0,75.0,5.0,84.0,217,16,True,2,,,,,,16.0,,,90-008/nix-cargo-integration,,,
112,flake-checker-action,DeterminateSystems/flake-checker-action,A GitHub Action that performs health checks for your Nix flake.lock files.,github-actions,https://github.com/DeterminateSystems/flake-checker-action,https://github.com/DeterminateSystems/flake-checker-action,MIT,2023-06-05 11:10:57,2026-04-23 05:24:57,2026-04-15 16:12:03,196.0,33.0,5.0,2.0,107.0,1.0,7.0,79,16,True,3,2025-07-15 02:38:22,12,,,12.0,4.0,1669.0,1669.0,,,,
113,mitchellh/nixos-config,mitchellh/nixos-config,"NixOS system configurations for a development environment, primarily running in a VM on macOS with VMware Fusion.",nix-configurations,https://github.com/mitchellh/nixos-config,https://github.com/mitchellh/nixos-config,MIT,2020-05-05 05:13:41,2026-04-04 21:31:30,2026-04-04 21:31:24,419.0,4.0,244.0,43.0,23.0,8.0,20.0,2969,15,True,2,,,,,,8.0,,,,,,
114,nixos-generators,nix-community/nixos-generators,"Take a NixOS config and build multiple different images types including VirtualBox VMs, Azure images, and installation..",installation-media,https://github.com/nix-community/nixos-generators,https://github.com/nix-community/nixos-generators,MIT,2018-04-28 10:16:02,2026-01-30 22:50:15,2026-01-30 22:50:15,487.0,2.0,153.0,26.0,275.0,87.0,90.0,2410,15,True,3,,,,,,69.0,,,,,,
115,agenix,ryantm/agenix,age-encrypted secrets for NixOS and Home manager.,security,https://github.com/ryantm/agenix,https://github.com/ryantm/agenix,CC0-1.0,2020-09-01 04:38:08,2026-02-04 00:31:49,2026-02-04 00:31:49,359.0,1.0,148.0,15.0,179.0,87.0,94.0,2321,15,True,2,2023-12-20 16:42:54,0.15.0,,,12.0,57.0,,,,,,
116,Nixery,tazjin/nixery,A Docker-compatible container registry which builds images ad-hoc via Nix.,deployment-tools,https://github.com/tazjin/nixery,https://github.com/tazjin/nixery,Apache-2.0,2019-07-29 19:39:48,2026-04-08 08:49:31,2026-03-14 09:20:29,258.0,1.0,79.0,26.0,104.0,33.0,51.0,1986,15,True,2,,,,,,12.0,5.0,5.0,,,,
117,nil,oxalica/nil,"NIx Language server, an incremental analysis assistent for writing in Nix.",development,https://github.com/oxalica/nil,https://github.com/oxalica/nil,Apache-2.0,2022-07-19 08:55:08,2025-12-10 00:33:51,2025-12-10 00:33:51,550.0,,65.0,9.0,71.0,29.0,92.0,1831,15,True,2,2025-06-13 06:48:41,2025-06-13,,,17.0,31.0,,,,,,
118,flake-utils,numtide/flake-utils,Pure Nix flake utility functions to help with writing flakes.,development,https://github.com/numtide/flake-utils,https://github.com/numtide/flake-utils,MIT,2020-04-11 13:21:34,2024-11-13 21:27:18,2024-11-13 21:27:16,102.0,,84.0,22.0,81.0,17.0,24.0,1582,15,False,2,2022-05-21 09:05:05,1.0.0,,,1.0,28.0,,,,,,
119,flake.parts,hercules-ci/flake-parts,Minimal Nix modules framework for Flakes: split your flakes into modules and get things done with community modules.,development,https://github.com/hercules-ci/flake-parts,https://github.com/hercules-ci/flake-parts,MIT,2021-10-27 09:03:42,2026-04-01 23:52:15,2026-04-01 23:52:14,448.0,9.0,69.0,20.0,190.0,60.0,64.0,1325,15,True,2,,,,,,24.0,,,,,,
120,dream2nix,nix-community/dream2nix,A framework for automatically converting packages from other build systems to Nix.,development,https://github.com/nix-community/dream2nix,https://github.com/nix-community/dream2nix,MIT,2021-09-03 15:30:51,2025-12-17 06:30:15,2025-12-17 06:30:15,2444.0,,144.0,11.0,831.0,174.0,128.0,1249,15,True,2,,,,,,80.0,,,,,,
121,proxmox-nixos,SaumonNet/proxmox-nixos,"The Proxmox Hypervisor, on NixOS.",virtualisation,https://github.com/SaumonNet/proxmox-nixos,https://github.com/SaumonNet/proxmox-nixos,AGPL-3.0,2024-02-18 13:54:11,2026-04-03 15:06:03,2026-04-03 15:06:03,603.0,56.0,66.0,19.0,156.0,28.0,49.0,1248,15,True,3,,,,,,19.0,,,,,,
122,cachix,cachix/cachix,Command line client for Nix binary cache hosting.,development,https://github.com/cachix/cachix,https://github.com/cachix/cachix,,2018-02-25 19:55:01,2026-04-26 18:13:32,2026-04-26 18:13:15,1408.0,35.0,54.0,10.0,350.0,121.0,251.0,1039,15,True,2,,,,,,21.0,,,,,,
123,statix,oppiliappan/statix,A linter/fixer to check for and fix antipatterns in Nix code.,command-line-tools,https://github.com/oppiliappan/statix,https://github.com/oppiliappan/statix,MIT,2021-10-24 12:42:29,2026-04-24 03:34:50,2025-10-16 06:31:33,283.0,,33.0,7.0,77.0,38.0,45.0,887,15,True,2,2023-09-09 11:41:50,0.5.8,,,6.0,20.0,,,,,,
124,Arion,hercules-ci/arion,Run `docker-compose` with help from Nix/NixOS.,development,https://github.com/hercules-ci/arion,https://github.com/hercules-ci/arion,Apache-2.0,2018-12-17 16:25:48,2026-04-05 02:39:16,2026-02-05 02:45:57,456.0,3.0,56.0,13.0,135.0,91.0,56.0,883,15,True,2,2024-12-11 12:03:22,0.2.2.0,,,3.0,31.0,,,,,,
125,compose2nix,aksiksi/compose2nix,Generate a NixOS config from a Docker Compose project.,development,https://github.com/aksiksi/compose2nix,https://github.com/aksiksi/compose2nix,MIT,2023-11-01 01:22:49,2026-03-30 16:42:47,2026-03-30 16:42:47,264.0,4.0,15.0,4.0,52.0,10.0,42.0,831,15,True,2,2025-11-03 13:53:54,0.3.3,,,20.0,6.0,,,,,,
126,robotnix,nix-community/robotnix,A declarative and reproducible build system for Android (AOSP) images.,development,https://github.com/nix-community/robotnix,https://github.com/nix-community/robotnix,,2019-06-20 15:20:44,2026-04-24 18:49:27,2026-04-24 18:46:52,2184.0,90.0,89.0,11.0,245.0,64.0,74.0,775,15,True,2,,,,,,33.0,,,,,,
127,rnix-lsp,nix-community/rnix-lsp,A syntax-checking language server for Nix.,development,https://github.com/nix-community/rnix-lsp,https://github.com/nix-community/rnix-lsp,MIT,2018-08-19 08:43:21,2024-01-15 11:53:04,2022-11-27 13:18:38,176.0,,39.0,12.0,75.0,17.0,21.0,713,15,False,2,,,,,,24.0,36.0,36.0,,,,
128,uv2nix,pyproject-nix/uv2nix,Ingest uv workspaces using Nix.,programming-languages,https://github.com/pyproject-nix/uv2nix,https://github.com/pyproject-nix/uv2nix,MIT,2024-08-22 04:29:29,2026-04-20 20:55:28,2026-04-20 20:55:28,460.0,51.0,37.0,6.0,265.0,1.0,60.0,711,15,True,2,,,,,,19.0,,,,,,
129,nixos-facter,nix-community/nixos-facter,Declarative hardware configuration for NixOS.,nixos-modules,https://github.com/nix-community/nixos-facter,https://github.com/nix-community/nixos-facter,,2024-06-12 08:51:04,2026-04-26 05:11:33,2026-04-16 04:51:18,622.0,84.0,14.0,12.0,450.0,49.0,55.0,618,15,True,2,2025-12-30 04:15:59,0.4.3,,,6.0,14.0,,,,,,
130,flake-utils-plus,gytis-ivaskevicius/flake-utils-plus,A lightweight Nix library flake for painless NixOS flake configuration.,development,https://github.com/gytis-ivaskevicius/flake-utils-plus,https://github.com/gytis-ivaskevicius/flake-utils-plus,MIT,2021-03-13 13:37:12,2025-02-03 13:57:30,2025-02-03 13:57:20,317.0,,45.0,5.0,95.0,4.0,57.0,548,15,False,2,2024-07-02 21:31:57,1.5.1,,,9.0,23.0,,,,,,
131,kclejeune/system,kclejeune/system,"Declarative system configurations using nixOS, nix-darwin, and home-manager.",nix-configurations,https://github.com/kclejeune/system,https://github.com/kclejeune/system,MIT,2020-07-02 06:19:11,2026-04-26 21:57:11,2026-04-26 21:57:10,1388.0,91.0,42.0,5.0,412.0,,11.0,515,15,True,2,,,,,,9.0,,,,,,
132,cargo2nix,cargo2nix/cargo2nix,Granular builds of Rust projects for Nix.,programming-languages,https://github.com/cargo2nix/cargo2nix,https://github.com/cargo2nix/cargo2nix,MIT,2019-05-13 03:27:27,2025-06-19 20:24:21,2025-06-19 20:19:13,637.0,,85.0,12.0,218.0,71.0,119.0,454,15,True,2,2025-06-19 20:23:17,0.12.0,,,15.0,42.0,,,,,,
133,neovim-nightly-overlay,nix-community/neovim-nightly-overlay,Bleeding edge Neovim overlay.,editors-and-ides,https://github.com/nix-community/neovim-nightly-overlay,https://github.com/nix-community/neovim-nightly-overlay,,2020-08-23 18:25:45,2026-04-27 00:04:56,2026-04-27 00:04:54,2315.0,105.0,68.0,5.0,1157.0,1.0,92.0,416,15,True,2,,,,,,27.0,,,,,,
134,nixos-unified,srid/nixos-unified,"Unify NixOS + nix-darwin + home-manager configuration in a single flake, while providing a consistent interface at DX..",nixos-modules,https://github.com/srid/nixos-unified,https://github.com/srid/nixos-unified,MIT,2023-03-15 17:35:12,2026-04-23 17:03:51,2026-04-23 17:03:45,192.0,3.0,36.0,3.0,73.0,21.0,40.0,362,15,True,2,2024-10-03 15:42:09,0.2.0,,,2.0,10.0,,,,,,
135,nixidy,arnarg/nixidy,Kubernetes GitOps with Nix and Argo CD.,devops,https://github.com/arnarg/nixidy,https://github.com/arnarg/nixidy,MIT,2023-12-11 11:40:00,2026-04-17 22:52:38,2026-04-17 22:52:38,237.0,8.0,18.0,6.0,47.0,6.0,35.0,307,15,True,1,2025-12-11 13:41:42,0.18.1,,,20.0,15.0,2.0,2.0,,,,
136,dix,bloxx12/dix,A blazingly fast tool to diff Nix related things.,command-line-tools,https://github.com/faukah/dix,https://github.com/faukah/dix,GPL-3.0,2025-05-04 12:13:11,2026-04-25 13:21:21,2026-04-25 13:21:19,234.0,54.0,7.0,2.0,43.0,1.0,13.0,260,15,True,2,2026-01-31 21:39:02,1.4.2,,,12.0,7.0,6.0,6.0,faukah/dix,,,
137,mcp-servers-nix,natsukium/mcp-servers-nix,A Nix-based configuration framework for Model Control Protocol (MCP) servers with ready-to-use packages.,ai-tooling,https://github.com/natsukium/mcp-servers-nix,https://github.com/natsukium/mcp-servers-nix,Apache-2.0,2025-04-06 17:58:14,2026-04-26 18:35:45,2026-04-26 07:27:09,778.0,252.0,33.0,3.0,413.0,6.0,15.0,244,15,True,2,,,,,,12.0,,,,,,
